recording_id,file_path,source_file,machine_type,machine_id,condition,classification_included,anomaly_included,snr_db,channel,sample_rate,duration_seconds,num_samples,sha256
valve_id_00_normal_00000892_7f51c1fbcc,audio/valve/id_00/normal/00000892.wav,0_dB_valve/valve/id_00/normal/00000892.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,282779cde621e1083c23616faf9a47a93c5b15be1757a12213b816c1dea70e54
valve_id_02_normal_00000166_0e59633d0c,audio/valve/id_02/normal/00000166.wav,0_dB_valve/valve/id_02/normal/00000166.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,762e25860adefce6aa46c8a968e8d6987de0c9f808e23226706b2dfa4e176766
valve_id_02_normal_00000167_509f607ffa,audio/valve/id_02/normal/00000167.wav,0_dB_valve/valve/id_02/normal/00000167.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,567b6f0b2f878251894e1e0581c343abbcf99fcdb9b73e3508dea31db485e52d
valve_id_02_normal_00000363_50d664399f,audio/valve/id_02/normal/00000363.wav,0_dB_valve/valve/id_02/normal/00000363.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,179cd198d5fe3aec97d06e231e08ae0d8907763f51c8cb062ec15b97744618c5
valve_id_02_normal_00000365_b7c1fdbd84,audio/valve/id_02/normal/00000365.wav,0_dB_valve/valve/id_02/normal/00000365.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,78237ec7743b0baac1fae7880c84b3d193867ae73781867f8f2e54c7f87d809c
valve_id_02_normal_00000373_60abb8ece5,audio/valve/id_02/normal/00000373.wav,0_dB_valve/valve/id_02/normal/00000373.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,50cd6e952cd75765f778bcdfebaab41e0ff8c8c2b010fec224156097e83b512d
valve_id_02_normal_00000376_318341967c,audio/valve/id_02/normal/00000376.wav,0_dB_valve/valve/id_02/normal/00000376.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,de6b19134ba392076c55b09e640911ac2b75f01d3bef47c5828161d7fa5a02bb
valve_id_02_normal_00000379_5c3d56715b,audio/valve/id_02/normal/00000379.wav,0_dB_valve/valve/id_02/normal/00000379.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,e1da06d82862407f4e4379cd7c05d22b6de5154a785e7e96d6a44f07d17b99d6
valve_id_02_normal_00000383_2c35f3e025,audio/valve/id_02/normal/00000383.wav,0_dB_valve/valve/id_02/normal/00000383.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,375689e8a92915606d6527ac036b624d8f7d8cc5284ec09f1a2992103a6ffc65
valve_id_02_normal_00000650_92eec0427f,audio/valve/id_02/normal/00000650.wav,0_dB_valve/valve/id_02/normal/00000650.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,67e2846cced6e071a0d591d3c5fa9b957323b6fe6dc990252b4ab699351fff05
valve_id_02_normal_00000655_5de0ff6752,audio/valve/id_02/normal/00000655.wav,0_dB_valve/valve/id_02/normal/00000655.wav,valve,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,5ef4b3028b840a490f2954533b8dc62c4819deaf30c7d4a6e7b7c56f462768e5
valve_id_04_normal_00000214_005bb0c05d,audio/valve/id_04/normal/00000214.wav,0_dB_valve/valve/id_04/normal/00000214.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,3c0b3c77be4b0c18ad5e99c2308c5376ac8a5e5ad2f9896b13362d0456e1abbc
valve_id_04_normal_00000215_1be306f635,audio/valve/id_04/normal/00000215.wav,0_dB_valve/valve/id_04/normal/00000215.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,5e6b87e17553dbab4d7e3e83c039651120b8b6e4b56d0b43094adef0ab74e1da
valve_id_04_normal_00000273_caf5642a36,audio/valve/id_04/normal/00000273.wav,0_dB_valve/valve/id_04/normal/00000273.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,ae1c8aa105e4da26a67a268e2621d91c620429ce1fb58d17717855b74b8c51e6
valve_id_04_normal_00000275_f1f802189f,audio/valve/id_04/normal/00000275.wav,0_dB_valve/valve/id_04/normal/00000275.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,3a4153dc017618e65f143c0b765fa3060c2b9ef5a6ddaa45eb121f28647262ea
valve_id_04_normal_00000686_123857ed8b,audio/valve/id_04/normal/00000686.wav,0_dB_valve/valve/id_04/normal/00000686.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,46c409bc39781e24400b77a751cf622ca661c3680b418398496e92c8fcadd2b8
valve_id_04_normal_00000689_b7068f456a,audio/valve/id_04/normal/00000689.wav,0_dB_valve/valve/id_04/normal/00000689.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,7a8f5abb2effe446187fbb8affd3dc9f6c4d923689f0ea31a0a38610e82c51fa
valve_id_04_normal_00000718_a0684f569a,audio/valve/id_04/normal/00000718.wav,0_dB_valve/valve/id_04/normal/00000718.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,f559e1786d94edde0785ad63c4320bc660595e5e7d6f0f8b08d390083e0cbc96
valve_id_04_normal_00000722_c27c660a53,audio/valve/id_04/normal/00000722.wav,0_dB_valve/valve/id_04/normal/00000722.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,121df234ec5f7e47118cab8b358785d64a8a128715c72ada9fa28e66bb3f3863
valve_id_04_normal_00000959_0bde36453e,audio/valve/id_04/normal/00000959.wav,0_dB_valve/valve/id_04/normal/00000959.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,ea76c979a65c49db979bbf988d02526ec6de6c3bb9933832df1479d3b9d0b288
valve_id_04_normal_00000964_104f9d156f,audio/valve/id_04/normal/00000964.wav,0_dB_valve/valve/id_04/normal/00000964.wav,valve,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,9ba18d253fb892b302f76404014f11e266756fb8c5decf82b5af0de7efa2bcad
valve_id_06_normal_00000073_783aedcc8f,audio/valve/id_06/normal/00000073.wav,0_dB_valve/valve/id_06/normal/00000073.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,d8da3cba3cf605d272e1b43d28b1031c72aa89a44cbdbcfd756af423e4f555f9
valve_id_06_normal_00000074_a015d3c7f3,audio/valve/id_06/normal/00000074.wav,0_dB_valve/valve/id_06/normal/00000074.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,22d216abd183da22842b07484c6e6505ce8e212c0f85cc5d4655f7ca4b3b761e
valve_id_06_normal_00000623_43befdc9de,audio/valve/id_06/normal/00000623.wav,0_dB_valve/valve/id_06/normal/00000623.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,3bdd94566ea134ed26ffe1643383b8da2cb3c50531aa0d721c5fa30180a6cb87
valve_id_06_normal_00000625_2ea83835af,audio/valve/id_06/normal/00000625.wav,0_dB_valve/valve/id_06/normal/00000625.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a45c671f3f14c6102394b3edf3c2b36141891a107ed8779962dadf8ff295b359
valve_id_06_normal_00000650_c64cbdec05,audio/valve/id_06/normal/00000650.wav,0_dB_valve/valve/id_06/normal/00000650.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,e1aa6d80165ba77e1fde6da757b45fa9dcdc2657b95d697df788ebc8bfb55023
valve_id_06_normal_00000653_7a2fffa647,audio/valve/id_06/normal/00000653.wav,0_dB_valve/valve/id_06/normal/00000653.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,d8b675fcc90bd8508af013037a1a19e1436a685b99ad12a560d83882ec011ee6
valve_id_06_normal_00000663_6d90ebfc82,audio/valve/id_06/normal/00000663.wav,0_dB_valve/valve/id_06/normal/00000663.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,59af0adf401a80d7ecfcadf5b1f08405f8c47f2bae0e64e87acb8b4bdec97c1f
valve_id_06_normal_00000667_f9f959c27d,audio/valve/id_06/normal/00000667.wav,0_dB_valve/valve/id_06/normal/00000667.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,dcfa03f5cc125ec45135ec87a07274db9e286a116096c6e63db0ccfed5652daf
valve_id_06_normal_00000699_f692554072,audio/valve/id_06/normal/00000699.wav,0_dB_valve/valve/id_06/normal/00000699.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,7510c35a4057799d6a5dc4028c46dc54f681716c66f794e836417240e027d3fe
valve_id_06_normal_00000704_672ea21c3a,audio/valve/id_06/normal/00000704.wav,0_dB_valve/valve/id_06/normal/00000704.wav,valve,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,7de1e1516696ba091f77d43a4190ffc99c1023f76febc33e8f72d5392ca50694
