force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
-4.891,-4.976,12.859,-0.242,0.192,0.051,0.276
-9.056,-6.534,14.972,-0.032,0.177,0.118,0.275
-13.031,-9.637,17.19,0.424,-0.028,0.145,0.275
-15.021,-10.144,19.151,0.201,-0.096,-0.114,0.274
-13.787,-7.238,21.352,0.12,0.004,0.015,0.274
-10.855,-4.984,23.789,0.178,0.072,0.148,0.273
-7.926,-5.724,25.346,-0.068,0.196,0.089,0.273
-5.254,-6.553,26.573,0.13,-0.101,0.105,0.272
-3.203,-3.842,29.474,0.27,-0.142,0.033,0.272
-0.588,0.925,33.762,-0.152,-0.133,-0.084,0.271
5.365,4.352,36.119,-0.039,-0.038,-0.121,0.271
14.569,5.911,37.762,0.286,0.091,0.102,0.271
24.298,7.571,40.419,-0.003,0.193,0.021,0.271
33.765,10.557,42.762,-0.028,0.08,-0.064,0.27
43.767,14.33,44.428,0.113,0.019,0.064,0.271
52.945,18.396,46.883,0.071,-0.177,-0.168,0.271
59.38,23.286,48.689,0.13,-0.226,-0.238,0.271
64.924,27.74,50.142,-0.043,-0.025,-0.054,0.271
72.532,29.258,52.134,-0.168,0.154,0.028,0.271
81.693,29.087,53.635,0.025,0.092,-0.118,0.271
90.426,30.936,52.922,-0.01,0.18,0.207,0.271
98.267,35.888,51.972,-0.181,0.236,0.097,0.272
104.72,41.267,52.752,-0.067,0.041,-0.048,0.272
108.75,43.059,54.495,-0.096,-0.102,0.011,0.272
110.52,41.074,54.636,0.15,-0.056,-0.03,0.272
109.78,39.06,54.205,0.023,-0.094,-0.161,0.272
106.23,40.094,54.072,-0.244,0.229,0.099,0.272
101.24,41.702,53.196,0.093,0.14,0.008,0.273
96.967,40.55,52.541,-0.171,0.252,-0.073,0.273
93.486,36.53,51.946,0.148,-0.058,0.144,0.274
88.474,34.215,50.907,0.153,0.056,-0.256,0.274
82.656,34.202,50.488,-0.248,0.079,0.098,0.275
77.485,33.924,48.534,-0.054,0.114,-0.018,0.275
72.399,31.259,46.564,0.09,0.096,-0.033,0.276
65.668,27.548,44.64,-0.341,0.118,0.149,0.277
58.094,25.2,41.924,-0.06,0.017,0.038,0.279
49.834,22.244,39.701,-0.153,0.085,-0.026,0.28
40.398,19.876,38.529,0.136,-0.107,-0.001,0.281
30.915,19.261,35.463,0.205,0,-0.2,0.282
22.176,18.818,32.007,0.047,0.122,0.101,0.284
12.899,14.633,28.96,0.03,-0.017,-0.028,0.286
3.559,8.528,26.493,0.27,-0.022,-0.004,0.287
-5.953,4.907,22.818,0.119,-0.156,0.152,0.289
-14.843,4.704,19.311,0.047,-0.157,-0.118,0.29
-22.237,4.068,17.067,0.04,-0.153,-0.037,0.292
-27.66,1.087,15.158,0.061,0.016,0.114,0.293
-31.644,-4.185,12.603,0.167,0.022,0.09,0.295
-35.729,-9.409,9.508,0.206,0.018,0.182,0.297
-40.095,-11.708,6.423,0.142,-0.052,0.22,0.298
-43.954,-11.689,3.882,0.133,-0.1,0.075,0.299
-48.328,-13.42,3.384,0.194,-0.433,-0.001,0.301
-52.337,-16.583,2.135,0.409,-0.221,-0.118,0.302
-54.779,-18.552,0.55,0.216,-0.346,-0.075,0.303
-56.947,-18.787,-1.127,-0.095,0.016,-0.069,0.304
-58.989,-18.936,-2.379,0.278,-0.018,-0.012,0.306
-59.316,-18.685,-4.612,0.147,-0.005,0.179,0.307
-58.602,-17.838,-6.062,0.133,-0.184,0.019,0.308
-58.053,-17.387,-7.756,0.202,-0.129,0.176,0.308
-56.755,-17.203,-8.586,0.078,-0.264,0.126,0.31
-53.533,-15.416,-10.464,0.112,-0.112,-0.006,0.311
-49.661,-12.276,-11.932,0.142,-0.113,0.283,0.311
-45.588,-9.989,-14.792,-0.073,0.1,0.281,0.312
-39.107,-8.295,-17.358,0.05,-0.016,0.193,0.313
-30.638,-6.505,-18.889,0.091,-0.072,0.304,0.314
-24.056,-2.604,-19.691,0.284,-0.131,0.107,0.315
-18.132,3.001,-22.018,0.217,-0.157,-0.04,0.315
-10.722,7.669,-22.93,0.054,-0.155,-0.053,0.316
-3.105,9.115,-22.655,-0.043,-0.068,-0.02,0.317
3.235,9.369,-22.661,-0.049,0.074,0.123,0.317
9.586,10.237,-23.745,-0.062,0.114,0.199,0.318
16.784,12.367,-23.699,-0.057,0.184,0.36,0.318
23.367,14.341,-23.072,-0.089,0.136,0.142,0.319
29.665,15.794,-22.606,-0.003,0.137,0.169,0.319
36.713,17.006,-22.823,0.105,0.083,0.188,0.32
43.52,17.922,-23.415,-0.079,0.17,0.141,0.32
48.662,18.296,-24.171,-0.187,0.076,0.249,0.321
53.193,18.64,-25.476,-0.105,0.062,0.136,0.321
57.128,19.191,-26.43,-0.188,0.003,0.049,0.322
59.958,20.706,-27.373,-0.077,0.02,0.032,0.322
62.327,21.916,-27.666,0.037,0.059,-0.186,0.323
65.234,20.888,-27.311,-0.032,0.254,-0.066,0.323
66.002,18.287,-26.707,-0.15,0.276,-0.026,0.323
64.908,16.94,-26.047,-0.075,0.262,0.043,0.324
63.012,16.456,-23.929,-0.084,0.173,0.236,0.324
60.338,14.91,-21.993,-0.169,0.141,0.072,0.325
55.788,12.222,-19.32,-0.058,0.124,0.122,0.325
50.576,9.798,-15.931,-0.014,0.064,-0.054,0.325
45.509,8.174,-12.26,0.031,0.144,-0.109,0.325
40.646,5.898,-9.962,-0.029,0.146,0.021,0.325
35.035,4.034,-7.197,-0.051,0.206,0.123,0.325
29.539,2.519,-4.005,-0.056,0.061,0.035,0.326
23.678,0.806,-1.074,0.102,-0.076,0.121,0.326
17.579,-0.664,0.816,0.103,-0.092,-0.066,0.326
11.837,-1.129,3.411,0.136,-0.078,-0.209,0.326
6.307,-1.837,6.439,0.041,0.086,-0.193,0.326
0.418,-3.768,8.962,0.032,0.121,-0.065,0.326
-4.546,-5.598,10.651,-0.066,0.188,0.027,0.326
-8.578,-7.088,12.5,0.055,0.126,0.098,0.326
-12.7,-8.827,14.868,0.019,-0.051,0.063,0.325
-15.821,-10.124,17.528,0.115,-0.072,-0.024,0.325
-16.376,-9.28,19.49,0.349,-0.11,-0.173,0.325
-14.94,-7.317,21.288,0.313,-0.031,-0.197,0.325
-12.746,-7.157,23.086,-0.03,0.224,-0.071,0.325
-10.275,-6.989,24.562,0.073,-0.009,-0.113,0.325
-8.117,-4.463,27.366,0.011,-0.03,-0.056,0.325
-5.949,-1.119,30.297,0.006,-0.251,-0.095,0.324
-1.647,2.198,32.029,0.126,-0.095,-0.157,0.324
6.08,4.83,34.813,-0.082,0.021,-0.075,0.324
15.143,6.916,37.942,-0.024,0.205,-0.129,0.324
25.002,8.827,38.933,0.202,0.203,-0.057,0.324
35.149,11.605,39.857,-0.135,0.073,-0.002,0.324
44.003,15.781,42.146,0.011,-0.034,-0.165,0.324
50.783,19.982,44.502,0.09,0.008,-0.035,0.324
57.473,23.125,45.252,-0.064,-0.301,-0.121,0.324
64.085,25.659,45.422,0.177,0.086,-0.223,0.324
70.595,27.52,46.935,0.096,0.141,-0.072,0.324
77.296,28.356,47.685,-0.178,0.117,-0.01,0.324
84.447,29.915,46.648,-0.047,0.215,-0.156,0.324
89.558,33.045,46.665,-0.173,0.065,0.024,0.324
93.095,35.828,48.294,-0.203,0.02,0.115,0.324
95.636,36.637,49.273,-0.13,0.152,0.011,0.324
95.262,34.901,48.762,-0.129,0.041,0.047,0.324
90.786,32.36,48.132,0.013,0.112,0.021,0.324
85.929,31.068,48.309,0.137,0.138,-0.011,0.324
82.311,31.141,48.118,-0.017,0.035,0.101,0.324
78.676,31.15,45.961,-0.242,0.16,-0.042,0.325
75.051,28.968,44.202,0.039,0.037,0.076,0.325
72.6,26.36,44.052,-0.136,0.109,0.006,0.325
69.46,26.049,42.37,-0.01,0.001,-0.029,0.325
63.546,26.673,38.851,-0.093,0.247,-0.101,0.325
56.173,24.558,37.613,-0.256,0.121,0.109,0.325
48.419,20.043,36.862,-0.141,-0.016,0.008,0.326
38.982,16.095,35.088,0.12,-0.041,0.091,0.326
29.553,14.062,33.002,-0.309,0.242,0.343,0.326
21.558,12.95,31.477,0.032,0.07,0.056,0.326
13.39,10.777,29.219,0.161,0.192,0.054,0.326
5.027,8.103,26.508,0.144,0.04,0.248,0.326
-2.381,5.026,23.2,0.196,-0.007,-0.16,0.327
-10.124,1.019,21.017,0.088,-0.238,0.125,0.327
-19.057,-2.819,18.101,-0.058,-0.274,0.169,0.327
-26.362,-4.74,15.481,0.169,-0.219,-0.154,0.327
-30.86,-5.747,13.791,-0.035,-0.138,0.222,0.327
-34.746,-8.138,11.344,0.107,0.066,0.096,0.327
-38.119,-13.363,8.217,0.041,0.233,-0.058,0.327
-40.553,-18.228,7.123,-0.004,-0.022,0.348,0.327
-43.672,-19.984,6.033,0.338,-0.081,0.112,0.328
-48.713,-19.343,4.084,0.143,-0.244,-0.026,0.328
-54.099,-19.557,3.152,-0.128,-0.322,0.242,0.328
-57.666,-22.454,3.157,0.312,-0.216,-0.079,0.328
-60.749,-26.478,2.339,0.246,-0.238,-0.114,0.328
-62.998,-26.571,-0.243,0.035,-0.077,-0.038,0.329
-63.246,-23.432,-2.208,0.249,0.016,-0.007,0.328
-61.932,-21.939,-2.78,-0.023,-0.105,-0.049,0.329
-59.638,-22.331,-3.749,0.066,-0.313,0.024,0.329
-56.306,-21.313,-6.696,0.24,-0.29,0.04,0.329
-53.32,-18.48,-8.368,0.021,-0.168,0.136,0.329
-49.879,-16.558,-9.134,-0.096,-0.252,-0.042,0.329
-45.276,-15.708,-10.355,0.103,-0.047,0.119,0.329
-39.985,-13.592,-13.267,0.011,0.14,0.164,0.328
-34.034,-10.135,-15.011,-0.046,-0.18,0.078,0.328
-26.63,-6.725,-15.904,0.055,0.025,0.038,0.328
-19.272,-2.979,-16.467,0.121,-0.001,0.158,0.328
-13.302,0.292,-18.337,0.037,-0.26,-0.147,0.328
-8.034,3.046,-19.795,0.237,-0.108,-0.21,0.328
-1.569,5.564,-20.071,0.019,-0.079,-0.003,0.327
4.392,7.384,-19.461,-0.199,-0.128,-0.14,0.327
9.577,7.605,-20.406,-0.184,0.083,-0.153,0.327
16.587,9.235,-21.239,-0.064,0.055,0.187,0.327
25.219,12.239,-21.232,-0.183,0.126,-0.032,0.326
32.395,15.041,-20.788,-0.149,0.248,0.011,0.326
38.738,16.013,-21.985,-0.089,0.112,0.06,0.326
44.863,16.059,-23.853,0.147,0.21,0.097,0.325
48.787,16.966,-24.667,-0.205,-0.072,-0.05,0.325
50.377,17.854,-25.005,-0.072,-0.037,0.025,0.325
51.888,18.323,-26.143,-0.117,0.107,-0.081,0.324
53.281,18.768,-27.21,-0.288,0.025,-0.217,0.324
53.631,18.344,-27.189,0.024,0.177,-0.182,0.323
54.052,17.555,-26.993,0.113,0.309,-0.175,0.323
54.301,17.009,-26.347,-0.287,0.176,-0.292,0.322
52.458,15.91,-24.732,-0.055,0.165,-0.065,0.322
48.282,14.152,-22.626,0.037,0.061,-0.012,0.322
44.238,12.745,-20.262,-0.197,-0.034,-0.1,0.321
40.102,11.476,-16.823,-0.209,0.095,0.001,0.32
34.993,9.537,-13.998,-0.05,0.27,-0.011,0.32
30.127,6.398,-11.342,-0.029,0.213,-0.028,0.319
26.014,3.099,-8.695,-0.046,0.121,-0.085,0.319
21.077,2.259,-5.896,0.088,0.237,0.054,0.318
15.878,2.197,-3.405,0.052,-0.084,-0.019,0.317
10.26,0.942,-0.531,0.035,-0.194,-0.116,0.317
3.988,-1.342,1.686,0.217,-0.035,-0.089,0.316
-2.496,-2.746,4.222,0.081,-0.143,-0.138,0.316
-7.806,-2.951,6.851,-0.117,0.032,-0.319,0.315
-12.047,-3.859,9.542,0.045,0.281,0.012,0.314
-15.95,-6.629,11.405,0.012,0.161,0.063,0.314
-19.07,-8.435,13.478,0.093,0.004,-0.047,0.313
-19.881,-8.226,16.37,0.038,0.001,-0.042,0.312
-19.061,-7.266,18.828,0.265,-0.059,0.196,0.312
-17.575,-6.607,20.116,0.03,-0.001,-0.11,0.311
-15.27,-6.538,21.918,0.069,0.09,0.099,0.31
-12.849,-6.692,23.737,0.212,-0.023,0.028,0.31
-10.194,-5.232,25.784,-0.043,-0.098,-0.087,0.309
-6.385,-2.368,28.378,-0.039,-0.241,-0.085,0.309
-0.991,1.336,30.986,0.147,0.055,-0.09,0.308
6.756,4.018,33.107,0.068,-0.042,0.129,0.308
16.302,5.975,34.641,0.092,0.016,-0.178,0.307
26.488,8.513,37.537,0.008,0.248,0.072,0.307
36.515,11.19,39.751,-0.024,0.124,0.236,0.307
45.338,13.788,41.069,0.108,-0.154,-0.165,0.306
52.282,17.391,43.008,-0.101,0.099,0.08,0.306
57.617,20.891,45.207,0.108,-0.232,-0.004,0.306
64.026,22.247,46.897,-0.067,0.105,-0.153,0.306
72.578,23.538,48.483,-0.005,0.16,0.292,0.305
80.16,26.527,46.53,0.055,0.182,0.01,0.305
85.732,28.833,46.111,-0.202,0.167,0.148,0.305
90.772,29.498,47.882,-0.093,-0.017,0.178,0.304
95.494,31.659,49.239,0.122,-0.157,-0.079,0.304
97.737,34.943,47.787,-0.272,-0.049,0.202,0.304
96.353,35.806,47.009,-0.081,0.089,0.022,0.303
93.138,33.072,48.057,-0.019,0.24,0.028,0.303
88.521,31.708,48.653,0.056,0.089,0.333,0.303
84.068,31.979,45.741,0.089,0.163,-0.012,0.303
80.758,31.021,44.516,-0.03,0.095,0.17,0.303
76.74,29.922,44.448,-0.088,-0.05,0.187,0.303
72.854,29.558,43.44,0.069,0.141,0.004,0.302
70.137,28.652,41.822,-0.145,0.04,0.168,0.302
66.06,26.494,39.374,-0.008,0.111,0.026,0.302
58.218,23.443,37.03,-0.138,0.08,-0.107,0.302
47.73,20.626,36.946,-0.276,0.1,0.259,0.301
37.852,18.035,36.488,0.135,-0.093,-0.08,0.301
29.271,15.521,33.771,0.145,-0.099,0.156,0.301
20.108,12.896,31.429,-0.194,0.114,0.122,0.301
11.869,10.674,30.384,0.222,0.199,0.061,0.3
4.646,8.117,28.491,0.205,-0.002,0.168,0.3
-2.943,6.139,23.432,0.231,0.098,0.006,0.299
-10.619,3.821,19.323,0.018,-0.22,-0.124,0.299
-18.39,-0.183,17.946,-0.118,-0.155,0.223,0.299
-26.128,-4.308,16.219,0.149,-0.2,-0.053,0.299
-31.584,-6.826,12.1,0.153,-0.243,0.065,0.298
-35.592,-8.191,8.504,0.107,0.037,0.112,0.298
-38.891,-11.495,6.475,0.218,0.15,0.046,0.297
-41.793,-17.083,5.56,0.032,0.001,0.03,0.297
-44.748,-20.254,3.111,0.351,-0.029,0.08,0.297
-48.916,-20.166,1.083,0.368,-0.314,0.003,0.297
-53.905,-20.882,1.232,0.023,-0.274,-0.128,0.296
-57.927,-22.713,2.156,0.14,-0.17,-0.019,0.296
-60.734,-24.374,0.291,0.326,-0.016,0.062,0.295
-63.364,-25.682,-2.189,0.263,0.004,-0.118,0.295
-63.209,-26.186,-3.367,0.166,-0.142,-0.11,0.295
-60.706,-25.358,-3.765,-0.083,-0.249,-0.216,0.295
-59.18,-24.161,-5.627,-0.137,-0.143,-0.071,0.294
-57.326,-22.737,-8.759,0.141,-0.454,-0.096,0.294
-52.542,-21.154,-11.127,0.228,-0.261,-0.016,0.293
-47.558,-19.382,-11.934,-0.085,-0.232,0.057,0.293
-44.428,-18.389,-14.011,-0.091,0.031,-0.005,0.293
-39.539,-17.334,-17.468,0.244,0.031,0.107,0.292
-31.808,-13.603,-19.907,0.135,-0.097,0.1,0.292
-24.392,-8.254,-20.241,0.04,-0.114,-0.199,0.291
-17.842,-4.134,-20.457,-0.06,0.035,0.008,0.291
-10.669,-1.125,-22.624,0.026,-0.125,-0.057,0.29
-3.712,1.061,-24.011,0.045,-0.037,-0.208,0.29
2.048,3.049,-23.282,0.044,-0.199,-0.094,0.29
7.636,5.359,-22.975,-0.237,0.052,-0.094,0.289
13.999,6.783,-23.706,-0.359,-0.021,-0.107,0.289
20.16,7.257,-24.015,-0.162,-0,0.063,0.288
28.015,8.882,-23.621,0.162,0.077,0.104,0.287
36.989,11.829,-23.138,-0.186,0.197,0.088,0.287
44.171,14.594,-24.126,-0.193,0.351,0.148,0.287
49.387,15.287,-25.886,0.034,0.257,0.215,0.286
54.427,14.826,-26.726,0.017,-0.106,0.025,0.285
57.963,16.004,-26.821,-0.193,0.063,-0.069,0.285
59.766,18.265,-27.334,-0.292,-0.011,-0.041,0.284
60.759,18.939,-28.132,-0.255,0.174,-0.043,0.284
61.975,17.143,-28.123,-0.172,0.137,-0.226,0.283
62.876,15.448,-27.367,-0.036,0.219,-0.05,0.282
62.969,16.276,-26.529,-0.13,0.426,0.014,0.282
61.488,16.303,-24.896,-0.278,0.268,0.034,0.281
58.093,12.522,-22.431,-0.021,0.092,0.113,0.28
53.156,8.894,-19.77,0.08,0.034,0.101,0.28
48.502,8.971,-16.332,-0.213,0.003,-0.014,0.279
43.655,9.019,-12.426,-0.24,0.162,0.014,0.278
38.601,5.283,-9.564,-0.063,0.329,0.189,0.278
34.159,0.537,-7.207,-0.077,0.126,0.059,0.277
29.731,-1.373,-3.861,-0.052,0.121,-0.014,0.276
24.487,-0.348,-0.456,0.046,0.069,0.21,0.276
18.852,-0.453,1.647,-0.082,-0.029,0.043,0.275
12.508,-2.975,4.063,-0.023,-0.249,-0.22,0.274
5.527,-5.552,7.217,0.27,0.052,0.1,0.273
-0.854,-6.394,9.581,-0.04,0.03,-0.035,0.272
-5.892,-6.578,11.238,-0.325,0.201,-0.039,0.272
-10.456,-8.897,13.501,0.117,0.18,0.156,0.271
-14.364,-12.254,15.915,0.235,-0.059,0.045,0.27
-15.477,-12.061,17.944,-0.047,-0.152,-0.14,0.27
-13.463,-8.826,20.029,0.195,0.101,0.134,0.269
-10.548,-7.374,22.293,0.137,0.07,0.068,0.268
-8.431,-8.77,23.787,-0.148,0.025,-0.05,0.267
-6.798,-8.608,25.282,0.148,-0.161,-0.064,0.267
-5.298,-5.011,28.769,0.086,-0.176,0.057,0.266
-2.446,-0.649,32.422,-0.361,-0.289,-0.24,0.266
3.848,1.72,34.396,-0.094,-0.028,-0.079,0.266
13.049,2.964,36.227,0.195,0.083,0.2,0.266
22.983,5.921,39.029,-0.101,0.04,-0.27,0.265
33.566,9.324,41.114,0.018,0.077,-0.128,0.265
43.858,12.876,42.429,0.23,0.041,0.049,0.265
52.046,16.951,44.827,-0.112,-0.329,-0.497,0.266
57.612,21.513,47.639,-0.049,-0.236,-0.119,0.266
63.256,25.395,48.969,-0.054,0.011,0.002,0.266
71.394,26.34,50.61,-0.331,0.009,-0.098,0.266
80.479,26.134,52.128,-0.199,0.026,-0.135,0.266
88.877,28.493,51.706,0.091,0.328,0.119,0.267
97.19,33.381,50.767,-0.227,0.06,-0.159,0.267
103.57,38.348,51.469,-0.059,-0.139,-0.216,0.268
106.75,40.004,53.222,-0.117,-0.068,-0.129,0.268
107.36,38.458,53.909,-0.042,-0.381,-0.095,0.269
106.17,37.511,53.197,-0.382,-0.137,-0.302,0.27
103.15,39.233,52.623,-0.092,0.162,0.158,0.271
98.552,40.323,52.009,-0.115,0.132,-0.163,0.272
94.792,38.421,51.795,-0.29,0.088,-0.236,0.273
91.602,34.81,51.11,0.17,-0.034,-0.068,0.274
86.606,33.899,49.933,0.055,-0,-0.275,0.275
81.048,34.544,49.184,-0.39,-0.12,-0.101,0.276
76.116,33.702,48.162,-0.034,0.074,-0.009,0.277
70.637,29.949,46.722,-0.134,0.092,0.065,0.278
63.507,26.435,43.865,-0.337,-0.196,-0.149,0.279
55.751,24.141,41.432,-0.014,0.077,-0.075,0.28
47.41,21.961,40.691,-0.177,0.019,-0.174,0.28
37.706,20.302,39.663,0.026,-0.268,-0.309,0.282
28.31,19.016,36.33,0.018,0.107,-0.192,0.282
20.015,16.719,33.449,0.04,-0.043,0.147,0.283
10.86,12.333,31.15,0.001,-0.126,-0.168,0.284
0.77,7.664,29.06,0.031,-0.219,-0.017,0.285
-8.775,5.24,24.872,0.069,-0.212,-0.001,0.285
-16.977,3.796,21.636,0.096,-0.322,-0.293,0.286
-23.827,1.802,19.406,-0.152,-0.319,-0.233,0.287
-28.861,-0.844,17.966,0.096,0.073,0.111,0.287
-32.553,-5.305,14.882,-0.08,-0.07,-0.086,0.288
-36.679,-9.97,11.413,0.028,-0.246,0.127,0.289
-40.891,-12.512,7.688,0.281,0.033,0.144,0.289
-44.78,-13.049,6.912,0.074,-0.391,-0.032,0.29
-49.225,-15.147,6.435,0.075,-0.505,-0.185,0.29
-53.5,-18.179,4.766,0.456,-0.279,-0.228,0.291
-55.902,-19.929,2.852,-0.059,-0.399,-0.186,0.291
-57.722,-19.656,2.529,-0.071,-0.037,-0.115,0.292
-59.453,-19.731,1.195,0.157,-0.001,0.005,0.292
-59.73,-19.871,-1.133,0.038,-0.088,0.198,0.293
-59.01,-19.732,-3.198,0.117,-0.417,-0.173,0.293
-58.526,-19.394,-3.721,0.23,-0.297,0.141,0.293
-57.459,-18.098,-4.663,-0.007,-0.364,-0.083,0.294
-54.229,-14.856,-6.907,-0.028,-0.299,-0.112,0.294
-50.254,-12.674,-9.372,-0.093,-0.178,0.231,0.295
-45.686,-11.507,-12.24,-0.064,0.111,0.222,0.295
-38.293,-9.361,-14.729,-0.16,-0.281,0.052,0.296
-30.075,-5.453,-16.61,0.057,-0.039,0.265,0.296
-24.154,-0.858,-18.392,0.24,-0.205,-0.005,0.296
-17.822,3.485,-20.661,0.178,-0.337,-0.126,0.297
-10.055,7.353,-21.22,0.06,-0.167,-0.083,0.297
-2.963,10.196,-21.18,-0.036,0.137,0.217,0.297
2.743,11.212,-21.847,-0.288,-0.088,-0.025,0.297
9.772,11.772,-23.41,-0.149,0.087,0.156,0.297
17.495,13.236,-23.128,-0.059,0.091,0.333,0.297
23.815,15.556,-22.771,-0.265,-0.004,-0.108,0.298
30.312,18.132,-22.664,-0.094,-0.073,0.03,0.298
38.271,19.488,-23.398,0.136,0.076,0.205,0.298
44.806,19.46,-23.628,-0.229,0.028,0.028,0.298
49.609,19.639,-24.831,-0.337,-0.033,0.204,0.298
54.33,21.11,-26.194,-0.046,0.217,0.298,0.298
58.615,22.149,-27.457,-0.295,0.011,0.01,0.298
61.297,22.901,-28.056,-0.112,-0.091,-0.08,0.298
64.176,23.29,-28.717,0.131,0.224,-0.127,0.298
66.991,22.77,-28.488,-0.16,0.228,-0.082,0.297
67.398,21.214,-28.247,-0.317,0.157,-0.127,0.297
66.044,19.238,-27.376,0.043,0.304,0.221,0.297
64.302,17.545,-25.867,-0.151,0.114,0.152,0.297
61.063,15.683,-23.934,-0.301,0.01,-0.052,0.297
56.038,13.114,-21.323,-0.096,0.071,0.053,0.297
51.209,10.973,-17.832,0.093,0.13,-0.066,0.297
46.879,8.625,-14.478,-0.129,0.026,-0.277,0.296
41.649,6.317,-12.057,-0.051,0.188,0.133,0.296
35.89,4.902,-9.266,-0.119,0.285,0.165,0.296
30.64,2.94,-5.755,-0.17,-0.145,-0.032,0.296
24.517,0.107,-2.916,0.08,-0.131,0.06,0.296
17.761,-1.451,-1.038,0.288,0.044,0.048,0.295
11.515,-1.289,1.927,-0.078,-0.199,-0.385,0.295
5.705,-1.978,5.097,0.049,0.101,-0.231,0.295
-0.034,-4.393,7.55,0.133,0.281,0.091,0.294
-4.7,-6.645,9.062,-0.167,0.051,-0.073,0.294
-9.038,-7.682,11.031,0.007,0.107,0.071,0.294
-13.304,-8.885,13.455,0.095,-0.132,0.077,0.293
-16.107,-9.717,16.031,0.04,-0.161,-0.194,0.293
-15.972,-8.707,18.056,0.36,-0.18,-0.265,0.292
-14.443,-7.291,19.901,0.134,-0.03,-0.236,0.292
-12.49,-7.082,21.383,-0.104,0.144,-0.126,0.291
-10.29,-6.042,23.547,-0.113,-0.1,-0.229,0.291
-7.675,-3.374,26.91,0.045,-0.146,-0.038,0.29
-4.804,0.137,29.517,0.01,-0.18,-0.098,0.29
0.349,3.723,30.827,-0.068,-0.238,-0.249,0.29
7.643,6.192,34.052,-0.008,-0.054,-0.201,0.289
16.46,8.245,37.916,0.067,0.137,-0.207,0.289
26.747,11.115,39.093,0.018,-0.011,-0.155,0.288
37.138,15.511,39.689,-0.175,0.131,-0.046,0.288
45.091,19.752,42.167,-0.236,-0.072,-0.167,0.288
51.695,22.13,44.901,0.002,-0.151,-0.159,0.287
59.224,24.483,46.1,0.083,-0.331,-0.221,0.288
66.766,28.373,46.262,0.064,-0.02,-0.34,0.288
72.792,31.522,47.099,0.017,0.04,-0.257,0.288
79.416,32.352,48.263,-0.349,0.138,-0.075,0.288
86.911,33.605,48.548,-0.028,0.069,-0.078,0.288
92.657,36.863,48.237,-0.258,0.035,-0.041,0.288
96.023,39.362,48.743,-0.415,-0.128,0.114,0.288
97.647,39.166,49.634,-0.175,0.144,-0.116,0.289
96.402,37.298,50.473,0.042,-0.198,-0.092,0.289
92.236,36.557,49.579,-0.009,0.097,-0.085,0.289
88.322,36.477,48.492,0.13,0.024,-0.085,0.289
84.727,35.18,48.368,-0.437,0.093,-0.017,0.289
80.307,33.068,47.807,-0.174,0.067,0.142,0.29
76.633,30.536,46.042,0.012,-0.054,-0.073,0.29
74.444,29.982,45.091,-0.146,-0.061,-0.033,0.29
70.368,30.709,42.974,-0.096,0.065,-0.134,0.29
63.646,29.242,41.213,-0.172,0.101,-0.274,0.291
56.594,24.662,40.768,-0.322,0.054,0.112,0.291
49.507,20.464,38.729,0.066,-0.067,-0.022,0.291
39.888,17.95,35.878,-0.22,-0.093,0.073,0.291
30.197,16.218,35.006,-0.546,0.111,0.279,0.291
22.261,13.538,33.776,0.19,-0.074,-0.038,0.292
14.317,10.798,30.337,0.25,0.049,0.002,0.292
5.625,8.835,26.553,0.148,-0.065,0.093,0.292
-1.94,6.059,23.944,0.088,0.018,-0.217,0.292
-9.784,1.178,22.359,-0.12,-0.281,0.204,0.292
-18.412,-2.662,18.119,-0.076,-0.371,-0.015,0.292
-24.948,-3.772,14.759,0.148,-0.328,-0.025,0.292
-29.061,-4.419,13.354,-0.135,-0.094,0.247,0.292
-32.966,-7.734,11.644,0.033,-0.098,-0.094,0.292
-36.311,-13.366,8.092,0.024,0.166,-0.101,0.292
-39.093,-16.536,6.212,0.189,-0.11,0.301,0.292
-42.144,-17.108,4.566,0.128,-0.174,-0.081,0.292
-46.933,-17.673,4.235,-0.116,-0.344,0.044,0.292
-51.665,-19.67,3.059,-0.14,-0.243,0.237,0.292
-55.095,-22.268,1.882,0.401,-0.417,-0.132,0.292
-58.006,-24.157,0.32,0.174,-0.282,-0.211,0.291
-59.705,-22.608,-0.65,0.115,-0.075,-0.048,0.291
-59.472,-20.786,-2.363,0.021,0.008,-0.123,0.291
-58.772,-21.246,-3.882,-0.03,-0.176,-0.016,0.291
-56.6,-21.409,-6.226,0.153,-0.344,0.084,0.291
-53.193,-18.22,-7.684,0.061,-0.348,0.087,0.291
-50.477,-14.531,-8.735,-0.263,-0.242,-0.005,0.291
-47.599,-13.596,-10.438,0.058,-0.243,0.003,0.291
-42.821,-13.358,-12.919,0.127,-0.094,0.031,0.291
-37.259,-9.885,-14.61,-0.018,-0.02,0.046,0.291
-31.466,-5.583,-15.428,-0.141,-0.094,0.067,0.291
-24.9,-2.344,-16.953,-0.023,0.121,0.15,0.291
-18.25,0.55,-18.832,0.027,-0.178,0.058,0.29
-12.44,3.744,-19.762,0.229,-0.209,-0.06,0.29
-6.971,7.131,-19.866,0.199,-0.078,-0.201,0.29
-0.514,10.525,-20.384,-0.074,0.018,-0.05,0.29
4.992,11.242,-20.486,-0.202,-0.087,-0.17,0.29
